array_row_index,sequence_id,asset_id,lbw,split,start_timestamp,end_timestamp,start_timeline_index,end_timeline_index
2318,GBPCHF__lbw_126__train__00002392,GBPCHF,126,train,2009-08-10T00:00:00,2009-11-03T00:00:00,2392,2454
2319,GBPCHF__lbw_126__train__00002455,GBPCHF,126,train,2009-11-04T00:00:00,2010-02-02T00:00:00,2455,2517
2320,GBPCHF__lbw_126__train__00002518,GBPCHF,126,train,2010-02-03T00:00:00,2010-04-30T00:00:00,2518,2580
2321,GBPCHF__lbw_126__train__00002581,GBPCHF,126,train,2010-05-03T00:00:00,2010-07-28T00:00:00,2581,2643
2322,GBPCHF__lbw_126__train__00002644,GBPCHF,126,train,2010-07-29T00:00:00,2010-10-25T00:00:00,2644,2706
2323,GBPCHF__lbw_126__train__00002707,GBPCHF,126,train,2010-10-26T00:00:00,2011-01-20T00:00:00,2707,2769
2324,GBPCHF__lbw_126__train__00002770,GBPCHF,126,train,2011-01-21T00:00:00,2011-04-19T00:00:00,2770,2832
2325,GBPCHF__lbw_126__train__00002833,GBPCHF,126,train,2011-04-20T00:00:00,2011-07-15T00:00:00,2833,2895
2326,GBPCHF__lbw_126__train__00002896,GBPCHF,126,train,2011-07-18T00:00:00,2011-10-12T00:00:00,2896,2958
2327,GBPCHF__lbw_126__train__00002959,GBPCHF,126,train,2011-10-13T00:00:00,2012-01-09T00:00:00,2959,3021
2328,GBPCHF__lbw_126__train__00003022,GBPCHF,126,train,2012-01-10T00:00:00,2012-04-05T00:00:00,3022,3084
2329,GBPCHF__lbw_126__train__00003085,GBPCHF,126,train,2012-04-06T00:00:00,2012-07-03T00:00:00,3085,3147
2330,GBPCHF__lbw_126__train__00003148,GBPCHF,126,train,2012-07-04T00:00:00,2012-09-28T00:00:00,3148,3210
2331,GBPCHF__lbw_126__train__00003211,GBPCHF,126,train,2012-10-01T00:00:00,2012-12-27T00:00:00,3211,3273
2332,GBPCHF__lbw_126__train__00003274,GBPCHF,126,train,2012-12-28T00:00:00,2013-03-26T00:00:00,3274,3336
2333,GBPCHF__lbw_126__train__00003337,GBPCHF,126,train,2013-03-27T00:00:00,2013-06-21T00:00:00,3337,3399
2334,GBPCHF__lbw_126__train__00003400,GBPCHF,126,train,2013-06-24T00:00:00,2013-09-18T00:00:00,3400,3462
2335,GBPCHF__lbw_126__train__00003463,GBPCHF,126,train,2013-09-19T00:00:00,2013-12-16T00:00:00,3463,3525
2336,GBPCHF__lbw_126__train__00003526,GBPCHF,126,train,2013-12-17T00:00:00,2014-03-14T00:00:00,3526,3588
2337,GBPCHF__lbw_126__train__00003589,GBPCHF,126,train,2014-03-17T00:00:00,2014-06-11T00:00:00,3589,3651
2338,GBPCHF__lbw_126__train__00003652,GBPCHF,126,train,2014-06-12T00:00:00,2014-09-08T00:00:00,3652,3714
2339,GBPCHF__lbw_126__train__00003715,GBPCHF,126,train,2014-09-09T00:00:00,2014-12-04T00:00:00,3715,3777
2340,GBPCHF__lbw_126__train__00003778,GBPCHF,126,train,2014-12-05T00:00:00,2015-03-05T00:00:00,3778,3840
2341,GBPCHF__lbw_126__train__00003841,GBPCHF,126,train,2015-03-06T00:00:00,2015-06-02T00:00:00,3841,3903
2342,GBPCHF__lbw_126__train__00003904,GBPCHF,126,train,2015-06-03T00:00:00,2015-08-28T00:00:00,3904,3966
2343,GBPCHF__lbw_126__train__00003967,GBPCHF,126,train,2015-08-31T00:00:00,2015-11-25T00:00:00,3967,4029
2344,GBPCHF__lbw_126__train__00004030,GBPCHF,126,train,2015-11-26T00:00:00,2016-02-24T00:00:00,4030,4092
2345,GBPCHF__lbw_126__train__00004093,GBPCHF,126,train,2016-02-25T00:00:00,2016-05-23T00:00:00,4093,4155
2346,GBPCHF__lbw_126__train__00004156,GBPCHF,126,train,2016-05-24T00:00:00,2016-08-18T00:00:00,4156,4218
2347,GBPCHF__lbw_126__train__00004219,GBPCHF,126,train,2016-08-19T00:00:00,2016-11-15T00:00:00,4219,4281
2348,GBPCHF__lbw_126__train__00004282,GBPCHF,126,train,2016-11-16T00:00:00,2017-02-10T00:00:00,4282,4344
2349,GBPCHF__lbw_126__train__00004345,GBPCHF,126,train,2017-02-13T00:00:00,2017-05-10T00:00:00,4345,4407
2350,GBPCHF__lbw_126__train__00004408,GBPCHF,126,train,2017-05-11T00:00:00,2017-08-07T00:00:00,4408,4470
2351,GBPCHF__lbw_126__train__00004471,GBPCHF,126,train,2017-08-08T00:00:00,2017-11-02T00:00:00,4471,4533
2352,GBPCHF__lbw_126__train__00004534,GBPCHF,126,train,2017-11-03T00:00:00,2018-02-01T00:00:00,4534,4596
2353,GBPCHF__lbw_126__train__00004597,GBPCHF,126,train,2018-02-02T00:00:00,2018-05-01T00:00:00,4597,4659
2354,GBPCHF__lbw_126__train__00004660,GBPCHF,126,train,2018-05-02T00:00:00,2018-07-27T00:00:00,4660,4722
2355,GBPCHF__lbw_126__train__00004723,GBPCHF,126,train,2018-07-30T00:00:00,2018-10-24T00:00:00,4723,4785
2356,GBPCHF__lbw_126__train__00004786,GBPCHF,126,train,2018-10-25T00:00:00,2019-01-23T00:00:00,4786,4848
2357,GBPCHF__lbw_126__train__00004849,GBPCHF,126,train,2019-01-24T00:00:00,2019-04-22T00:00:00,4849,4911
2358,GBPCHF__lbw_126__train__00004912,GBPCHF,126,train,2019-04-23T00:00:00,2019-07-18T00:00:00,4912,4974
2359,GBPCHF__lbw_126__train__00004975,GBPCHF,126,train,2019-07-19T00:00:00,2019-10-15T00:00:00,4975,5037
2360,GBPCHF__lbw_126__train__00005038,GBPCHF,126,train,2019-10-16T00:00:00,2020-01-14T00:00:00,5038,5100
2361,GBPCHF__lbw_126__train__00005101,GBPCHF,126,train,2020-01-15T00:00:00,2020-04-10T00:00:00,5101,5163
2362,GBPCHF__lbw_126__train__00005164,GBPCHF,126,train,2020-04-13T00:00:00,2020-07-08T00:00:00,5164,5226
2363,GBPCHF__lbw_126__train__00005227,GBPCHF,126,train,2020-07-09T00:00:00,2020-10-05T00:00:00,5227,5289
2364,GBPCHF__lbw_126__train__00005290,GBPCHF,126,train,2020-10-06T00:00:00,2021-01-04T00:00:00,5290,5352
2365,GBPCHF__lbw_126__train__00005353,GBPCHF,126,train,2021-01-05T00:00:00,2021-04-01T00:00:00,5353,5415
2366,GBPCHF__lbw_126__train__00005416,GBPCHF,126,train,2021-04-02T00:00:00,2021-06-29T00:00:00,5416,5478
2367,GBPCHF__lbw_126__train__00005479,GBPCHF,126,train,2021-06-30T00:00:00,2021-09-24T00:00:00,5479,5541
2368,GBPCHF__lbw_126__train__00005542,GBPCHF,126,train,2021-09-27T00:00:00,2021-12-22T00:00:00,5542,5604
2369,GBPCHF__lbw_126__train__00005605,GBPCHF,126,train,2021-12-23T00:00:00,2022-03-21T00:00:00,5605,5667
2370,GBPCHF__lbw_126__train__00005668,GBPCHF,126,train,2022-03-22T00:00:00,2022-06-16T00:00:00,5668,5730
2371,GBPCHF__lbw_126__train__00005731,GBPCHF,126,train,2022-06-17T00:00:00,2022-09-13T00:00:00,5731,5793
2372,GBPCHF__lbw_126__train__00005794,GBPCHF,126,train,2022-09-14T00:00:00,2022-12-09T00:00:00,5794,5856
2373,GBPCHF__lbw_126__train__00005857,GBPCHF,126,train,2022-12-12T00:00:00,2023-03-09T00:00:00,5857,5919
2374,GBPCHF__lbw_126__train__00005920,GBPCHF,126,train,2023-03-10T00:00:00,2023-06-06T00:00:00,5920,5982
2375,GBPCHF__lbw_126__train__00005983,GBPCHF,126,train,2023-06-07T00:00:00,2023-09-01T00:00:00,5983,6045
2376,GBPJPY__lbw_126__train__00000313,GBPJPY,126,train,2001-06-11T00:00:00,2001-09-05T00:00:00,313,375
2377,GBPJPY__lbw_126__train__00000376,GBPJPY,126,train,2001-09-06T00:00:00,2001-12-03T00:00:00,376,438
2378,GBPJPY__lbw_126__train__00000439,GBPJPY,126,train,2001-12-04T00:00:00,2002-02-28T00:00:00,439,501
2379,GBPJPY__lbw_126__train__00000502,GBPJPY,126,train,2002-03-01T00:00:00,2002-05-28T00:00:00,502,564
2380,GBPJPY__lbw_126__train__00000565,GBPJPY,126,train,2002-05-29T00:00:00,2002-08-23T00:00:00,565,627
2381,GBPJPY__lbw_126__train__00000628,GBPJPY,126,train,2002-08-26T00:00:00,2002-11-20T00:00:00,628,690
2382,GBPJPY__lbw_126__train__00000691,GBPJPY,126,train,2002-11-21T00:00:00,2003-02-17T00:00:00,691,753
2383,GBPJPY__lbw_126__train__00000754,GBPJPY,126,train,2003-02-18T00:00:00,2003-05-15T00:00:00,754,816
2384,GBPJPY__lbw_126__train__00000817,GBPJPY,126,train,2003-05-16T00:00:00,2003-08-12T00:00:00,817,879
2385,GBPJPY__lbw_126__train__00000880,GBPJPY,126,train,2003-08-13T00:00:00,2003-11-07T00:00:00,880,942
2386,GBPJPY__lbw_126__train__00000943,GBPJPY,126,train,2003-11-10T00:00:00,2004-02-04T00:00:00,943,1005
2387,GBPJPY__lbw_126__train__00001006,GBPJPY,126,train,2004-02-05T00:00:00,2004-05-03T00:00:00,1006,1068
2388,GBPJPY__lbw_126__train__00001069,GBPJPY,126,train,2004-05-04T00:00:00,2004-07-29T00:00:00,1069,1131
2389,GBPJPY__lbw_126__train__00001132,GBPJPY,126,train,2004-07-30T00:00:00,2004-10-26T00:00:00,1132,1194
2390,GBPJPY__lbw_126__train__00001195,GBPJPY,126,train,2004-10-27T00:00:00,2005-01-21T00:00:00,1195,1257
2391,GBPJPY__lbw_126__train__00001258,GBPJPY,126,train,2005-01-24T00:00:00,2005-04-20T00:00:00,1258,1320
2392,GBPJPY__lbw_126__train__00001321,GBPJPY,126,train,2005-04-21T00:00:00,2005-07-18T00:00:00,1321,1383
2393,GBPJPY__lbw_126__train__00001384,GBPJPY,126,train,2005-07-19T00:00:00,2005-10-13T00:00:00,1384,1446
2394,GBPJPY__lbw_126__train__00001447,GBPJPY,126,train,2005-10-14T00:00:00,2006-01-10T00:00:00,1447,1509
2395,GBPJPY__lbw_126__train__00001510,GBPJPY,126,train,2006-01-11T00:00:00,2006-04-07T00:00:00,1510,1572
2396,GBPJPY__lbw_126__train__00001573,GBPJPY,126,train,2006-04-10T00:00:00,2006-07-05T00:00:00,1573,1635
2397,GBPJPY__lbw_126__train__00001636,GBPJPY,126,train,2006-07-06T00:00:00,2006-10-02T00:00:00,1636,1698
2398,GBPJPY__lbw_126__train__00001699,GBPJPY,126,train,2006-10-03T00:00:00,2006-12-28T00:00:00,1699,1761
2399,GBPJPY__lbw_126__train__00001762,GBPJPY,126,train,2006-12-29T00:00:00,2007-03-28T00:00:00,1762,1824
2400,GBPJPY__lbw_126__train__00001825,GBPJPY,126,train,2007-03-29T00:00:00,2007-06-25T00:00:00,1825,1887
2401,GBPJPY__lbw_126__train__00001888,GBPJPY,126,train,2007-06-26T00:00:00,2007-09-20T00:00:00,1888,1950
2402,GBPJPY__lbw_126__train__00001951,GBPJPY,126,train,2007-09-21T00:00:00,2007-12-18T00:00:00,1951,2013
2403,GBPJPY__lbw_126__train__00002014,GBPJPY,126,train,2007-12-19T00:00:00,2008-03-18T00:00:00,2014,2076
2404,GBPJPY__lbw_126__train__00002077,GBPJPY,126,train,2008-03-19T00:00:00,2008-06-13T00:00:00,2077,2139
2405,GBPJPY__lbw_126__train__00002140,GBPJPY,126,train,2008-06-16T00:00:00,2008-09-10T00:00:00,2140,2202
2406,GBPJPY__lbw_126__train__00002203,GBPJPY,126,train,2008-09-11T00:00:00,2008-12-08T00:00:00,2203,2265
2407,GBPJPY__lbw_126__train__00002266,GBPJPY,126,train,2008-12-09T00:00:00,2009-03-09T00:00:00,2266,2328
2408,GBPJPY__lbw_126__train__00002329,GBPJPY,126,train,2009-03-10T00:00:00,2009-06-04T00:00:00,2329,2391
2409,GBPJPY__lbw_126__train__00002392,GBPJPY,126,train,2009-06-05T00:00:00,2009-09-01T00:00:00,2392,2454
2410,GBPJPY__lbw_126__train__00002455,GBPJPY,126,train,2009-09-02T00:00:00,2009-11-26T00:00:00,2455,2517
2411,GBPJPY__lbw_126__train__00002518,GBPJPY,126,train,2009-11-27T00:00:00,2010-02-25T00:00:00,2518,2580
2412,GBPJPY__lbw_126__train__00002581,GBPJPY,126,train,2010-02-26T00:00:00,2010-05-25T00:00:00,2581,2643
2413,GBPJPY__lbw_126__train__00002644,GBPJPY,126,train,2010-05-26T00:00:00,2010-08-20T00:00:00,2644,2706
2414,GBPJPY__lbw_126__train__00002707,GBPJPY,126,train,2010-08-23T00:00:00,2010-11-17T00:00:00,2707,2769
2415,GBPJPY__lbw_126__train__00002770,GBPJPY,126,train,2010-11-18T00:00:00,2011-02-14T00:00:00,2770,2832
2416,GBPJPY__lbw_126__train__00002833,GBPJPY,126,train,2011-02-15T00:00:00,2011-05-12T00:00:00,2833,2895
2417,GBPJPY__lbw_126__train__00002896,GBPJPY,126,train,2011-05-13T00:00:00,2011-08-09T00:00:00,2896,2958
2418,GBPJPY__lbw_126__train__00002959,GBPJPY,126,train,2011-08-10T00:00:00,2011-11-04T00:00:00,2959,3021
2419,GBPJPY__lbw_126__train__00003022,GBPJPY,126,train,2011-11-07T00:00:00,2012-02-01T00:00:00,3022,3084
2420,GBPJPY__lbw_126__train__00003085,GBPJPY,126,train,2012-02-02T00:00:00,2012-04-30T00:00:00,3085,3147
2421,GBPJPY__lbw_126__train__00003148,GBPJPY,126,train,2012-05-01T00:00:00,2012-07-26T00:00:00,3148,3210
2422,GBPJPY__lbw_126__train__00003211,GBPJPY,126,train,2012-07-27T00:00:00,2012-10-23T00:00:00,3211,3273
2423,GBPJPY__lbw_126__train__00003274,GBPJPY,126,train,2012-10-24T00:00:00,2013-01-21T00:00:00,3274,3336
2424,GBPJPY__lbw_126__train__00003337,GBPJPY,126,train,2013-01-22T00:00:00,2013-04-18T00:00:00,3337,3399
2425,GBPJPY__lbw_126__train__00003400,GBPJPY,126,train,2013-04-19T00:00:00,2013-07-16T00:00:00,3400,3462
2426,GBPJPY__lbw_126__train__00003463,GBPJPY,126,train,2013-07-17T00:00:00,2013-10-11T00:00:00,3463,3525
2427,GBPJPY__lbw_126__train__00003526,GBPJPY,126,train,2013-10-14T00:00:00,2014-01-09T00:00:00,3526,3588
2428,GBPJPY__lbw_126__train__00003589,GBPJPY,126,train,2014-01-10T00:00:00,2014-04-08T00:00:00,3589,3651
2429,GBPJPY__lbw_126__train__00003652,GBPJPY,126,train,2014-04-09T00:00:00,2014-07-04T00:00:00,3652,3714
2430,GBPJPY__lbw_126__train__00003715,GBPJPY,126,train,2014-07-07T00:00:00,2014-10-01T00:00:00,3715,3777
2431,GBPJPY__lbw_126__train__00003778,GBPJPY,126,train,2014-10-02T00:00:00,2014-12-30T00:00:00,3778,3840
2432,GBPJPY__lbw_126__train__00003841,GBPJPY,126,train,2014-12-31T00:00:00,2015-03-30T00:00:00,3841,3903
2433,GBPJPY__lbw_126__train__00003904,GBPJPY,126,train,2015-03-31T00:00:00,2015-06-25T00:00:00,3904,3966
2434,GBPJPY__lbw_126__train__00003967,GBPJPY,126,train,2015-06-26T00:00:00,2015-09-22T00:00:00,3967,4029
2435,GBPJPY__lbw_126__train__00004030,GBPJPY,126,train,2015-09-23T00:00:00,2015-12-18T00:00:00,4030,4092
2436,GBPJPY__lbw_126__train__00004093,GBPJPY,126,train,2015-12-21T00:00:00,2016-03-18T00:00:00,4093,4155
2437,GBPJPY__lbw_126__train__00004156,GBPJPY,126,train,2016-03-21T00:00:00,2016-06-15T00:00:00,4156,4218
2438,GBPJPY__lbw_126__train__00004219,GBPJPY,126,train,2016-06-16T00:00:00,2016-09-12T00:00:00,4219,4281
2439,GBPJPY__lbw_126__train__00004282,GBPJPY,126,train,2016-09-13T00:00:00,2016-12-08T00:00:00,4282,4344
2440,GBPJPY__lbw_126__train__00004345,GBPJPY,126,train,2016-12-09T00:00:00,2017-03-07T00:00:00,4345,4407
2441,GBPJPY__lbw_126__train__00004408,GBPJPY,126,train,2017-03-08T00:00:00,2017-06-02T00:00:00,4408,4470
2442,GBPJPY__lbw_126__train__00004471,GBPJPY,126,train,2017-06-05T00:00:00,2017-08-30T00:00:00,4471,4533
2443,GBPJPY__lbw_126__train__00004534,GBPJPY,126,train,2017-08-31T00:00:00,2017-11-27T00:00:00,4534,4596
2444,GBPJPY__lbw_126__train__00004597,GBPJPY,126,train,2017-11-28T00:00:00,2018-02-26T00:00:00,4597,4659
2445,GBPJPY__lbw_126__train__00004660,GBPJPY,126,train,2018-02-27T00:00:00,2018-05-24T00:00:00,4660,4722
2446,GBPJPY__lbw_126__train__00004723,GBPJPY,126,train,2018-05-25T00:00:00,2018-08-21T00:00:00,4723,4785
2447,GBPJPY__lbw_126__train__00004786,GBPJPY,126,train,2018-08-22T00:00:00,2018-11-16T00:00:00,4786,4848
2448,GBPJPY__lbw_126__train__00004849,GBPJPY,126,train,2018-11-19T00:00:00,2019-02-15T00:00:00,4849,4911
2449,GBPJPY__lbw_126__train__00004912,GBPJPY,126,train,2019-02-18T00:00:00,2019-05-15T00:00:00,4912,4974
2450,GBPJPY__lbw_126__train__00004975,GBPJPY,126,train,2019-05-16T00:00:00,2019-08-12T00:00:00,4975,5037
2451,GBPJPY__lbw_126__train__00005038,GBPJPY,126,train,2019-08-13T00:00:00,2019-11-07T00:00:00,5038,5100
2452,GBPJPY__lbw_126__train__00005101,GBPJPY,126,train,2019-11-08T00:00:00,2020-02-06T00:00:00,5101,5163
2453,GBPJPY__lbw_126__train__00005164,GBPJPY,126,train,2020-02-07T00:00:00,2020-05-05T00:00:00,5164,5226
2454,GBPJPY__lbw_126__train__00005227,GBPJPY,126,train,2020-05-06T00:00:00,2020-07-31T00:00:00,5227,5289
2455,GBPJPY__lbw_126__train__00005290,GBPJPY,126,train,2020-08-03T00:00:00,2020-10-28T00:00:00,5290,5352
2456,GBPJPY__lbw_126__train__00005353,GBPJPY,126,train,2020-10-29T00:00:00,2021-01-27T00:00:00,5353,5415
2457,GBPJPY__lbw_126__train__00005416,GBPJPY,126,train,2021-01-28T00:00:00,2021-04-26T00:00:00,5416,5478
2458,GBPJPY__lbw_126__train__00005479,GBPJPY,126,train,2021-04-27T00:00:00,2021-07-22T00:00:00,5479,5541
2459,GBPJPY__lbw_126__train__00005542,GBPJPY,126,train,2021-07-23T00:00:00,2021-10-19T00:00:00,5542,5604
2460,GBPJPY__lbw_126__train__00005605,GBPJPY,126,train,2021-10-20T00:00:00,2022-01-14T00:00:00,5605,5667
2461,GBPJPY__lbw_126__train__00005668,GBPJPY,126,train,2022-01-17T00:00:00,2022-04-13T00:00:00,5668,5730
2462,GBPJPY__lbw_126__train__00005731,GBPJPY,126,train,2022-04-14T00:00:00,2022-07-11T00:00:00,5731,5793
2463,GBPJPY__lbw_126__train__00005794,GBPJPY,126,train,2022-07-12T00:00:00,2022-10-06T00:00:00,5794,5856
2464,GBPJPY__lbw_126__train__00005857,GBPJPY,126,train,2022-10-07T00:00:00,2023-01-04T00:00:00,5857,5919
2465,GBPJPY__lbw_126__train__00005920,GBPJPY,126,train,2023-01-05T00:00:00,2023-04-03T00:00:00,5920,5982
2466,GBPJPY__lbw_126__train__00005983,GBPJPY,126,train,2023-04-04T00:00:00,2023-06-29T00:00:00,5983,6045
2467,GBPNZD__lbw_126__train__00000313,GBPNZD,126,train,2011-09-20T00:00:00,2011-12-30T00:00:00,313,375
2468,GBPNZD__lbw_126__train__00000376,GBPNZD,126,train,2012-02-17T00:00:00,2012-05-16T00:00:00,376,438
2469,GBPNZD__lbw_126__train__00000439,GBPNZD,126,train,2012-05-17T00:00:00,2012-08-13T00:00:00,439,501
2470,GBPNZD__lbw_126__train__00000502,GBPNZD,126,train,2012-08-14T00:00:00,2012-11-08T00:00:00,502,564
2471,GBPNZD__lbw_126__train__00000565,GBPNZD,126,train,2012-11-09T00:00:00,2013-02-07T00:00:00,565,627
2472,GBPNZD__lbw_126__train__00000628,GBPNZD,126,train,2013-02-08T00:00:00,2013-05-10T00:00:00,628,690
2473,GBPNZD__lbw_126__train__00000691,GBPNZD,126,train,2013-05-13T00:00:00,2013-08-13T00:00:00,691,753
2474,GBPNZD__lbw_126__train__00000754,GBPNZD,126,train,2013-08-14T00:00:00,2013-11-08T00:00:00,754,816
2475,GBPNZD__lbw_126__train__00000817,GBPNZD,126,train,2013-11-11T00:00:00,2014-02-07T00:00:00,817,879
2476,GBPNZD__lbw_126__train__00000880,GBPNZD,126,train,2014-02-10T00:00:00,2014-05-14T00:00:00,880,942
2477,GBPNZD__lbw_126__train__00000943,GBPNZD,126,train,2014-05-15T00:00:00,2014-08-11T00:00:00,943,1005
2478,GBPNZD__lbw_126__train__00001006,GBPNZD,126,train,2014-08-12T00:00:00,2014-11-06T00:00:00,1006,1068
2479,GBPNZD__lbw_126__train__00001069,GBPNZD,126,train,2014-11-07T00:00:00,2015-02-05T00:00:00,1069,1131
2480,GBPNZD__lbw_126__train__00001132,GBPNZD,126,train,2015-02-06T00:00:00,2015-05-05T00:00:00,1132,1194
2481,GBPNZD__lbw_126__train__00001195,GBPNZD,126,train,2015-05-06T00:00:00,2015-07-31T00:00:00,1195,1257
2482,GBPNZD__lbw_126__train__00001258,GBPNZD,126,train,2015-08-03T00:00:00,2015-10-28T00:00:00,1258,1320
2483,GBPNZD__lbw_126__train__00001321,GBPNZD,126,train,2015-10-29T00:00:00,2016-01-27T00:00:00,1321,1383
2484,GBPNZD__lbw_126__train__00001384,GBPNZD,126,train,2016-01-28T00:00:00,2016-04-25T00:00:00,1384,1446
2485,GBPNZD__lbw_126__train__00001447,GBPNZD,126,train,2016-04-26T00:00:00,2016-07-21T00:00:00,1447,1509
2486,GBPNZD__lbw_126__train__00001510,GBPNZD,126,train,2016-07-22T00:00:00,2016-10-18T00:00:00,1510,1572
2487,GBPNZD__lbw_126__train__00001573,GBPNZD,126,train,2016-10-19T00:00:00,2017-01-13T00:00:00,1573,1635
2488,GBPNZD__lbw_126__train__00001636,GBPNZD,126,train,2017-01-16T00:00:00,2017-04-12T00:00:00,1636,1698
2489,GBPNZD__lbw_126__train__00001699,GBPNZD,126,train,2017-04-13T00:00:00,2017-07-14T00:00:00,1699,1761
2490,GBPNZD__lbw_126__train__00001762,GBPNZD,126,train,2017-07-17T00:00:00,2017-10-11T00:00:00,1762,1824
2491,GBPNZD__lbw_126__train__00001825,GBPNZD,126,train,2017-10-12T00:00:00,2018-01-10T00:00:00,1825,1887
2492,GBPNZD__lbw_126__train__00001888,GBPNZD,126,train,2018-01-11T00:00:00,2018-04-11T00:00:00,1888,1950
2493,GBPNZD__lbw_126__train__00001951,GBPNZD,126,train,2018-04-12T00:00:00,2018-07-09T00:00:00,1951,2013
2494,GBPNZD__lbw_126__train__00002014,GBPNZD,126,train,2018-07-10T00:00:00,2018-10-04T00:00:00,2014,2076
2495,GBPNZD__lbw_126__train__00002077,GBPNZD,126,train,2018-10-05T00:00:00,2019-01-11T00:00:00,2077,2139
2496,GBPNZD__lbw_126__train__00002140,GBPNZD,126,train,2019-01-14T00:00:00,2019-04-10T00:00:00,2140,2202
2497,GBPNZD__lbw_126__train__00002203,GBPNZD,126,train,2019-04-11T00:00:00,2019-07-31T00:00:00,2203,2265
2498,GBPNZD__lbw_126__train__00002266,GBPNZD,126,train,2019-08-01T00:00:00,2019-10-29T00:00:00,2266,2328
2499,GBPNZD__lbw_126__train__00002329,GBPNZD,126,train,2019-10-30T00:00:00,2020-01-28T00:00:00,2329,2391
2500,GBPNZD__lbw_126__train__00002392,GBPNZD,126,train,2020-01-29T00:00:00,2020-04-24T00:00:00,2392,2454
2501,GBPNZD__lbw_126__train__00002455,GBPNZD,126,train,2020-04-27T00:00:00,2020-07-22T00:00:00,2455,2517
2502,GBPNZD__lbw_126__train__00002518,GBPNZD,126,train,2020-07-23T00:00:00,2020-10-19T00:00:00,2518,2580
2503,GBPNZD__lbw_126__train__00002581,GBPNZD,126,train,2020-10-20T00:00:00,2021-01-18T00:00:00,2581,2643
2504,GBPNZD__lbw_126__train__00002644,GBPNZD,126,train,2021-01-19T00:00:00,2021-04-15T00:00:00,2644,2706
2505,GBPNZD__lbw_126__train__00002707,GBPNZD,126,train,2021-04-16T00:00:00,2021-07-13T00:00:00,2707,2769
2506,GBPNZD__lbw_126__train__00002770,GBPNZD,126,train,2021-07-14T00:00:00,2021-10-08T00:00:00,2770,2832
2507,GBPNZD__lbw_126__train__00002833,GBPNZD,126,train,2021-10-11T00:00:00,2022-01-05T00:00:00,2833,2895
2508,GBPNZD__lbw_126__train__00002896,GBPNZD,126,train,2022-01-06T00:00:00,2022-04-04T00:00:00,2896,2958
2509,GBPNZD__lbw_126__train__00002959,GBPNZD,126,train,2022-04-05T00:00:00,2022-06-30T00:00:00,2959,3021
2510,GBPNZD__lbw_126__train__00003022,GBPNZD,126,train,2022-07-01T00:00:00,2022-09-27T00:00:00,3022,3084
2511,GBPNZD__lbw_126__train__00003085,GBPNZD,126,train,2022-09-28T00:00:00,2022-12-23T00:00:00,3085,3147
2512,GBPNZD__lbw_126__train__00003148,GBPNZD,126,train,2022-12-27T00:00:00,2023-03-23T00:00:00,3148,3210
2513,GBPNZD__lbw_126__train__00003211,GBPNZD,126,train,2023-03-24T00:00:00,2023-06-20T00:00:00,3211,3273
2514,GBPNZD__lbw_126__train__00003274,GBPNZD,126,train,2023-06-21T00:00:00,2023-09-15T00:00:00,3274,3336
2515,GBPNZD__lbw_126__train__00003337,GBPNZD,126,train,2023-09-18T00:00:00,2023-12-13T00:00:00,3337,3399
2516,GBPNZD__lbw_126__train__00003400,GBPNZD,126,train,2023-12-14T00:00:00,2024-03-13T00:00:00,3400,3462
2517,GBPNZD__lbw_126__train__00003463,GBPNZD,126,train,2024-03-14T00:00:00,2024-06-10T00:00:00,3463,3525
2518,GBPNZD__lbw_126__train__00003526,GBPNZD,126,train,2024-06-11T00:00:00,2024-09-05T00:00:00,3526,3588
2519,GBPUSD__lbw_126__train__00000313,GBPUSD,126,train,2001-06-11T00:00:00,2001-09-05T00:00:00,313,375
2520,GBPUSD__lbw_126__train__00000376,GBPUSD,126,train,2001-09-06T00:00:00,2001-12-03T00:00:00,376,438
2521,GBPUSD__lbw_126__train__00000439,GBPUSD,126,train,2001-12-04T00:00:00,2002-02-28T00:00:00,439,501
2522,GBPUSD__lbw_126__train__00000502,GBPUSD,126,train,2002-03-01T00:00:00,2002-05-28T00:00:00,502,564
2523,GBPUSD__lbw_126__train__00000565,GBPUSD,126,train,2002-05-29T00:00:00,2002-08-23T00:00:00,565,627
2524,GBPUSD__lbw_126__train__00000628,GBPUSD,126,train,2002-08-26T00:00:00,2002-11-20T00:00:00,628,690
2525,GBPUSD__lbw_126__train__00000691,GBPUSD,126,train,2002-11-21T00:00:00,2003-02-17T00:00:00,691,753
2526,GBPUSD__lbw_126__train__00000754,GBPUSD,126,train,2003-02-18T00:00:00,2003-05-15T00:00:00,754,816
2527,GBPUSD__lbw_126__train__00000817,GBPUSD,126,train,2003-05-16T00:00:00,2003-08-12T00:00:00,817,879
2528,GBPUSD__lbw_126__train__00000880,GBPUSD,126,train,2003-08-13T00:00:00,2003-11-07T00:00:00,880,942
2529,GBPUSD__lbw_126__train__00000943,GBPUSD,126,train,2003-11-10T00:00:00,2004-02-04T00:00:00,943,1005
2530,GBPUSD__lbw_126__train__00001006,GBPUSD,126,train,2004-02-05T00:00:00,2004-05-03T00:00:00,1006,1068
2531,GBPUSD__lbw_126__train__00001069,GBPUSD,126,train,2004-05-04T00:00:00,2004-07-29T00:00:00,1069,1131
2532,GBPUSD__lbw_126__train__00001132,GBPUSD,126,train,2004-07-30T00:00:00,2004-10-26T00:00:00,1132,1194
