sequence_id,asset_id,lbw,split,sequence_index,start_timestamp,end_timestamp,start_timeline_index,end_timeline_index,row_count
AUDUSD__lbw_10__train__00005731,AUDUSD,10,train,86,2022-04-18T00:00:00,2022-07-13T00:00:00,5731,5793,63
AUDUSD__lbw_10__train__00005794,AUDUSD,10,train,87,2022-07-14T00:00:00,2022-10-10T00:00:00,5794,5856,63
AUDUSD__lbw_10__train__00005857,AUDUSD,10,train,88,2022-10-11T00:00:00,2023-01-06T00:00:00,5857,5919,63
AUDUSD__lbw_10__train__00005920,AUDUSD,10,train,89,2023-01-09T00:00:00,2023-04-05T00:00:00,5920,5982,63
AUDUSD__lbw_10__train__00005983,AUDUSD,10,train,90,2023-04-06T00:00:00,2023-07-03T00:00:00,5983,6045,63
AUDUSD__lbw_10__validation__00006088,AUDUSD,10,validation,0,2023-08-31T00:00:00,2023-11-27T00:00:00,6088,6150,63
AUDUSD__lbw_10__validation__00006151,AUDUSD,10,validation,1,2023-11-28T00:00:00,2024-02-26T00:00:00,6151,6213,63
AUDUSD__lbw_10__validation__00006214,AUDUSD,10,validation,2,2024-02-27T00:00:00,2024-05-23T00:00:00,6214,6276,63
AUDUSD__lbw_10__validation__00006277,AUDUSD,10,validation,3,2024-05-24T00:00:00,2024-08-20T00:00:00,6277,6339,63
AUDUSD__lbw_10__validation__00006340,AUDUSD,10,validation,4,2024-08-21T00:00:00,2024-11-15T00:00:00,6340,6402,63
AUDUSD__lbw_10__validation__00006403,AUDUSD,10,validation,5,2024-11-18T00:00:00,2025-02-14T00:00:00,6403,6465,63
AUDUSD__lbw_10__validation__00006466,AUDUSD,10,validation,6,2025-02-17T00:00:00,2025-05-14T00:00:00,6466,6528,63
AUDUSD__lbw_10__validation__00006529,AUDUSD,10,validation,7,2025-05-15T00:00:00,2025-08-11T00:00:00,6529,6591,63
AUDUSD__lbw_10__validation__00006592,AUDUSD,10,validation,8,2025-08-12T00:00:00,2025-11-06T00:00:00,6592,6654,63
AUDUSD__lbw_10__validation__00006655,AUDUSD,10,validation,9,2025-11-07T00:00:00,2026-02-05T00:00:00,6655,6717,63
CADCHF__lbw_10__train__00000313,CADCHF,10,train,0,2001-06-12T00:00:00,2001-09-06T00:00:00,313,375,63
CADCHF__lbw_10__train__00000376,CADCHF,10,train,1,2001-09-07T00:00:00,2001-12-04T00:00:00,376,438,63
CADCHF__lbw_10__train__00000439,CADCHF,10,train,2,2001-12-05T00:00:00,2002-03-01T00:00:00,439,501,63
CADCHF__lbw_10__train__00000502,CADCHF,10,train,3,2002-03-04T00:00:00,2002-05-29T00:00:00,502,564,63
CADCHF__lbw_10__train__00000565,CADCHF,10,train,4,2002-05-30T00:00:00,2002-08-26T00:00:00,565,627,63
CADCHF__lbw_10__train__00000628,CADCHF,10,train,5,2002-08-27T00:00:00,2002-11-21T00:00:00,628,690,63
CADCHF__lbw_10__train__00000691,CADCHF,10,train,6,2002-11-22T00:00:00,2003-02-18T00:00:00,691,753,63
CADCHF__lbw_10__train__00000754,CADCHF,10,train,7,2003-02-19T00:00:00,2003-05-16T00:00:00,754,816,63
CADCHF__lbw_10__train__00000817,CADCHF,10,train,8,2003-05-19T00:00:00,2003-08-13T00:00:00,817,879,63
CADCHF__lbw_10__train__00000880,CADCHF,10,train,9,2003-08-14T00:00:00,2003-11-10T00:00:00,880,942,63
CADCHF__lbw_10__train__00000943,CADCHF,10,train,10,2003-11-11T00:00:00,2004-02-05T00:00:00,943,1005,63
CADCHF__lbw_10__train__00001006,CADCHF,10,train,11,2004-02-06T00:00:00,2004-05-04T00:00:00,1006,1068,63
CADCHF__lbw_10__train__00001069,CADCHF,10,train,12,2004-05-05T00:00:00,2004-07-30T00:00:00,1069,1131,63
CADCHF__lbw_10__train__00001132,CADCHF,10,train,13,2004-08-02T00:00:00,2004-10-27T00:00:00,1132,1194,63
CADCHF__lbw_10__train__00001195,CADCHF,10,train,14,2004-10-28T00:00:00,2005-01-24T00:00:00,1195,1257,63
CADCHF__lbw_10__train__00001258,CADCHF,10,train,15,2005-01-25T00:00:00,2005-04-21T00:00:00,1258,1320,63
CADCHF__lbw_10__train__00001321,CADCHF,10,train,16,2005-04-22T00:00:00,2005-07-19T00:00:00,1321,1383,63
CADCHF__lbw_10__train__00001384,CADCHF,10,train,17,2005-07-20T00:00:00,2005-10-14T00:00:00,1384,1446,63
CADCHF__lbw_10__train__00001447,CADCHF,10,train,18,2005-10-17T00:00:00,2006-01-11T00:00:00,1447,1509,63
CADCHF__lbw_10__train__00001510,CADCHF,10,train,19,2006-01-12T00:00:00,2006-04-10T00:00:00,1510,1572,63
CADCHF__lbw_10__train__00001573,CADCHF,10,train,20,2006-04-11T00:00:00,2006-07-06T00:00:00,1573,1635,63
CADCHF__lbw_10__train__00001636,CADCHF,10,train,21,2006-07-07T00:00:00,2006-10-03T00:00:00,1636,1698,63
CADCHF__lbw_10__train__00001699,CADCHF,10,train,22,2006-10-04T00:00:00,2006-12-18T00:00:00,1699,1761,63
CADCHF__lbw_10__train__00001762,CADCHF,10,train,23,2006-12-19T00:00:00,2007-07-24T00:00:00,1762,1824,63
CADCHF__lbw_10__train__00001825,CADCHF,10,train,24,2007-07-25T00:00:00,2007-10-19T00:00:00,1825,1887,63
CADCHF__lbw_10__train__00001888,CADCHF,10,train,25,2007-10-22T00:00:00,2008-01-18T00:00:00,1888,1950,63
CADCHF__lbw_10__train__00001951,CADCHF,10,train,26,2008-01-21T00:00:00,2008-04-16T00:00:00,1951,2013,63
CADCHF__lbw_10__train__00002014,CADCHF,10,train,27,2008-04-17T00:00:00,2008-07-14T00:00:00,2014,2076,63
CADCHF__lbw_10__train__00002077,CADCHF,10,train,28,2008-07-15T00:00:00,2009-02-12T00:00:00,2077,2139,63
CADCHF__lbw_10__train__00002140,CADCHF,10,train,29,2009-02-13T00:00:00,2009-05-12T00:00:00,2140,2202,63
CADCHF__lbw_10__train__00002203,CADCHF,10,train,30,2009-05-13T00:00:00,2009-08-07T00:00:00,2203,2265,63
CADCHF__lbw_10__train__00002266,CADCHF,10,train,31,2009-08-10T00:00:00,2009-11-03T00:00:00,2266,2328,63
CADCHF__lbw_10__train__00002329,CADCHF,10,train,32,2009-11-04T00:00:00,2010-02-02T00:00:00,2329,2391,63
CADCHF__lbw_10__train__00002392,CADCHF,10,train,33,2010-02-03T00:00:00,2010-04-30T00:00:00,2392,2454,63
CADCHF__lbw_10__train__00002455,CADCHF,10,train,34,2010-05-03T00:00:00,2010-07-28T00:00:00,2455,2517,63
CADCHF__lbw_10__train__00002518,CADCHF,10,train,35,2010-07-29T00:00:00,2010-10-25T00:00:00,2518,2580,63
CADCHF__lbw_10__train__00002581,CADCHF,10,train,36,2010-10-26T00:00:00,2011-01-20T00:00:00,2581,2643,63
CADCHF__lbw_10__train__00002644,CADCHF,10,train,37,2011-01-21T00:00:00,2011-04-19T00:00:00,2644,2706,63
CADCHF__lbw_10__train__00002707,CADCHF,10,train,38,2011-04-20T00:00:00,2011-07-15T00:00:00,2707,2769,63
CADCHF__lbw_10__train__00002770,CADCHF,10,train,39,2011-07-18T00:00:00,2011-10-12T00:00:00,2770,2832,63
CADCHF__lbw_10__train__00002833,CADCHF,10,train,40,2011-10-13T00:00:00,2012-01-09T00:00:00,2833,2895,63
CADCHF__lbw_10__train__00002896,CADCHF,10,train,41,2012-01-10T00:00:00,2012-04-05T00:00:00,2896,2958,63
CADCHF__lbw_10__train__00002959,CADCHF,10,train,42,2012-04-06T00:00:00,2012-07-03T00:00:00,2959,3021,63
CADCHF__lbw_10__train__00003022,CADCHF,10,train,43,2012-07-04T00:00:00,2012-09-28T00:00:00,3022,3084,63
CADCHF__lbw_10__train__00003085,CADCHF,10,train,44,2012-10-01T00:00:00,2012-12-27T00:00:00,3085,3147,63
CADCHF__lbw_10__train__00003148,CADCHF,10,train,45,2012-12-28T00:00:00,2013-03-26T00:00:00,3148,3210,63
CADCHF__lbw_10__train__00003211,CADCHF,10,train,46,2013-03-27T00:00:00,2013-06-21T00:00:00,3211,3273,63
CADCHF__lbw_10__train__00003274,CADCHF,10,train,47,2013-06-24T00:00:00,2013-09-18T00:00:00,3274,3336,63
CADCHF__lbw_10__train__00003337,CADCHF,10,train,48,2013-09-19T00:00:00,2013-12-16T00:00:00,3337,3399,63
CADCHF__lbw_10__train__00003400,CADCHF,10,train,49,2013-12-17T00:00:00,2014-03-14T00:00:00,3400,3462,63
CADCHF__lbw_10__train__00003463,CADCHF,10,train,50,2014-03-17T00:00:00,2014-06-11T00:00:00,3463,3525,63
CADCHF__lbw_10__train__00003526,CADCHF,10,train,51,2014-06-12T00:00:00,2014-09-08T00:00:00,3526,3588,63
CADCHF__lbw_10__train__00003589,CADCHF,10,train,52,2014-09-09T00:00:00,2014-12-04T00:00:00,3589,3651,63
CADCHF__lbw_10__train__00003652,CADCHF,10,train,53,2014-12-05T00:00:00,2015-03-05T00:00:00,3652,3714,63
CADCHF__lbw_10__train__00003715,CADCHF,10,train,54,2015-03-06T00:00:00,2015-06-02T00:00:00,3715,3777,63
CADCHF__lbw_10__train__00003778,CADCHF,10,train,55,2015-06-03T00:00:00,2015-08-28T00:00:00,3778,3840,63
CADCHF__lbw_10__train__00003841,CADCHF,10,train,56,2015-08-31T00:00:00,2015-11-25T00:00:00,3841,3903,63
CADCHF__lbw_10__train__00003904,CADCHF,10,train,57,2015-11-26T00:00:00,2016-02-24T00:00:00,3904,3966,63
CADCHF__lbw_10__train__00003967,CADCHF,10,train,58,2016-02-25T00:00:00,2016-05-23T00:00:00,3967,4029,63
CADCHF__lbw_10__train__00004030,CADCHF,10,train,59,2016-05-24T00:00:00,2016-08-18T00:00:00,4030,4092,63
CADCHF__lbw_10__train__00004093,CADCHF,10,train,60,2016-08-19T00:00:00,2016-11-15T00:00:00,4093,4155,63
CADCHF__lbw_10__train__00004156,CADCHF,10,train,61,2016-11-16T00:00:00,2017-02-10T00:00:00,4156,4218,63
CADCHF__lbw_10__train__00004219,CADCHF,10,train,62,2017-02-13T00:00:00,2017-05-10T00:00:00,4219,4281,63
CADCHF__lbw_10__train__00004282,CADCHF,10,train,63,2017-05-11T00:00:00,2017-08-07T00:00:00,4282,4344,63
CADCHF__lbw_10__train__00004345,CADCHF,10,train,64,2017-08-08T00:00:00,2017-11-02T00:00:00,4345,4407,63
CADCHF__lbw_10__train__00004408,CADCHF,10,train,65,2017-11-03T00:00:00,2018-02-01T00:00:00,4408,4470,63
CADCHF__lbw_10__train__00004471,CADCHF,10,train,66,2018-02-02T00:00:00,2018-05-01T00:00:00,4471,4533,63
CADCHF__lbw_10__train__00004534,CADCHF,10,train,67,2018-05-02T00:00:00,2018-07-27T00:00:00,4534,4596,63
CADCHF__lbw_10__train__00004597,CADCHF,10,train,68,2018-07-30T00:00:00,2018-10-24T00:00:00,4597,4659,63
CADCHF__lbw_10__train__00004660,CADCHF,10,train,69,2018-10-25T00:00:00,2019-01-23T00:00:00,4660,4722,63
CADCHF__lbw_10__train__00004723,CADCHF,10,train,70,2019-01-24T00:00:00,2019-04-22T00:00:00,4723,4785,63
CADCHF__lbw_10__train__00004786,CADCHF,10,train,71,2019-04-23T00:00:00,2019-07-18T00:00:00,4786,4848,63
CADCHF__lbw_10__train__00004849,CADCHF,10,train,72,2019-07-19T00:00:00,2019-10-15T00:00:00,4849,4911,63
CADCHF__lbw_10__train__00004912,CADCHF,10,train,73,2019-10-16T00:00:00,2020-01-14T00:00:00,4912,4974,63
CADCHF__lbw_10__train__00004975,CADCHF,10,train,74,2020-01-15T00:00:00,2020-04-10T00:00:00,4975,5037,63
CADCHF__lbw_10__train__00005038,CADCHF,10,train,75,2020-04-13T00:00:00,2020-07-08T00:00:00,5038,5100,63
CADCHF__lbw_10__train__00005101,CADCHF,10,train,76,2020-07-09T00:00:00,2020-10-05T00:00:00,5101,5163,63
CADCHF__lbw_10__train__00005164,CADCHF,10,train,77,2020-10-06T00:00:00,2021-01-04T00:00:00,5164,5226,63
CADCHF__lbw_10__train__00005227,CADCHF,10,train,78,2021-01-05T00:00:00,2021-04-01T00:00:00,5227,5289,63
CADCHF__lbw_10__train__00005290,CADCHF,10,train,79,2021-04-02T00:00:00,2021-06-29T00:00:00,5290,5352,63
CADCHF__lbw_10__train__00005353,CADCHF,10,train,80,2021-06-30T00:00:00,2021-09-24T00:00:00,5353,5415,63
CADCHF__lbw_10__train__00005416,CADCHF,10,train,81,2021-09-27T00:00:00,2021-12-22T00:00:00,5416,5478,63
CADCHF__lbw_10__train__00005479,CADCHF,10,train,82,2021-12-23T00:00:00,2022-03-21T00:00:00,5479,5541,63
CADCHF__lbw_10__train__00005542,CADCHF,10,train,83,2022-03-22T00:00:00,2022-06-16T00:00:00,5542,5604,63
CADCHF__lbw_10__train__00005605,CADCHF,10,train,84,2022-06-17T00:00:00,2022-09-13T00:00:00,5605,5667,63
CADCHF__lbw_10__train__00005668,CADCHF,10,train,85,2022-09-14T00:00:00,2022-12-09T00:00:00,5668,5730,63
CADCHF__lbw_10__train__00005731,CADCHF,10,train,86,2022-12-12T00:00:00,2023-03-09T00:00:00,5731,5793,63
CADCHF__lbw_10__train__00005794,CADCHF,10,train,87,2023-03-10T00:00:00,2023-06-06T00:00:00,5794,5856,63
CADCHF__lbw_10__train__00005857,CADCHF,10,train,88,2023-06-07T00:00:00,2023-09-01T00:00:00,5857,5919,63
CADCHF__lbw_10__validation__00005935,CADCHF,10,validation,0,2023-09-25T00:00:00,2023-12-20T00:00:00,5935,5997,63
CADCHF__lbw_10__validation__00005998,CADCHF,10,validation,1,2023-12-21T00:00:00,2024-03-20T00:00:00,5998,6060,63
CADCHF__lbw_10__validation__00006061,CADCHF,10,validation,2,2024-03-21T00:00:00,2024-06-17T00:00:00,6061,6123,63
CADCHF__lbw_10__validation__00006124,CADCHF,10,validation,3,2024-06-18T00:00:00,2024-09-12T00:00:00,6124,6186,63
CADCHF__lbw_10__validation__00006187,CADCHF,10,validation,4,2024-09-13T00:00:00,2024-12-10T00:00:00,6187,6249,63
CADCHF__lbw_10__validation__00006250,CADCHF,10,validation,5,2024-12-11T00:00:00,2025-03-11T00:00:00,6250,6312,63
CADCHF__lbw_10__validation__00006313,CADCHF,10,validation,6,2025-03-12T00:00:00,2025-06-06T00:00:00,6313,6375,63
CADCHF__lbw_10__validation__00006376,CADCHF,10,validation,7,2025-06-09T00:00:00,2025-09-03T00:00:00,6376,6438,63
CADCHF__lbw_10__validation__00006439,CADCHF,10,validation,8,2025-09-04T00:00:00,2025-12-01T00:00:00,6439,6501,63
CADJPY__lbw_10__train__00000313,CADJPY,10,train,0,2008-05-01T00:00:00,2008-07-28T00:00:00,313,375,63
CADJPY__lbw_10__train__00000376,CADJPY,10,train,1,2008-07-29T00:00:00,2008-10-24T00:00:00,376,438,63
CADJPY__lbw_10__train__00000439,CADJPY,10,train,2,2008-10-27T00:00:00,2009-01-26T00:00:00,439,501,63
CADJPY__lbw_10__train__00000502,CADJPY,10,train,3,2009-01-27T00:00:00,2009-04-23T00:00:00,502,564,63
CADJPY__lbw_10__train__00000565,CADJPY,10,train,4,2009-04-24T00:00:00,2009-07-22T00:00:00,565,627,63
CADJPY__lbw_10__train__00000628,CADJPY,10,train,5,2009-07-23T00:00:00,2009-10-19T00:00:00,628,690,63
CADJPY__lbw_10__train__00000691,CADJPY,10,train,6,2009-10-20T00:00:00,2010-01-19T00:00:00,691,753,63
CADJPY__lbw_10__train__00000754,CADJPY,10,train,7,2010-01-20T00:00:00,2010-04-16T00:00:00,754,816,63
CADJPY__lbw_10__train__00000817,CADJPY,10,train,8,2010-04-19T00:00:00,2010-07-15T00:00:00,817,879,63
CADJPY__lbw_10__train__00000880,CADJPY,10,train,9,2010-07-16T00:00:00,2010-10-12T00:00:00,880,942,63
CADJPY__lbw_10__train__00000943,CADJPY,10,train,10,2010-10-13T00:00:00,2011-01-10T00:00:00,943,1005,63
CADJPY__lbw_10__train__00001006,CADJPY,10,train,11,2011-01-11T00:00:00,2011-04-07T00:00:00,1006,1068,63
CADJPY__lbw_10__train__00001069,CADJPY,10,train,12,2011-04-08T00:00:00,2011-07-06T00:00:00,1069,1131,63
CADJPY__lbw_10__train__00001132,CADJPY,10,train,13,2011-07-07T00:00:00,2011-10-03T00:00:00,1132,1194,63
CADJPY__lbw_10__train__00001195,CADJPY,10,train,14,2011-10-04T00:00:00,2011-12-29T00:00:00,1195,1257,63
CADJPY__lbw_10__train__00001258,CADJPY,10,train,15,2011-12-30T00:00:00,2012-03-28T00:00:00,1258,1320,63
CADJPY__lbw_10__train__00001321,CADJPY,10,train,16,2012-03-29T00:00:00,2012-06-25T00:00:00,1321,1383,63
CADJPY__lbw_10__train__00001384,CADJPY,10,train,17,2012-06-26T00:00:00,2012-09-20T00:00:00,1384,1446,63
CADJPY__lbw_10__train__00001447,CADJPY,10,train,18,2012-09-21T00:00:00,2012-12-18T00:00:00,1447,1509,63
CADJPY__lbw_10__train__00001510,CADJPY,10,train,19,2012-12-19T00:00:00,2013-03-19T00:00:00,1510,1572,63
CADJPY__lbw_10__train__00001573,CADJPY,10,train,20,2013-03-20T00:00:00,2013-06-14T00:00:00,1573,1635,63
CADJPY__lbw_10__train__00001636,CADJPY,10,train,21,2013-06-17T00:00:00,2013-09-11T00:00:00,1636,1698,63
CADJPY__lbw_10__train__00001699,CADJPY,10,train,22,2013-09-12T00:00:00,2013-12-09T00:00:00,1699,1761,63
CADJPY__lbw_10__train__00001762,CADJPY,10,train,23,2013-12-10T00:00:00,2014-03-10T00:00:00,1762,1824,63
CADJPY__lbw_10__train__00001825,CADJPY,10,train,24,2014-03-11T00:00:00,2014-06-05T00:00:00,1825,1887,63
CADJPY__lbw_10__train__00001888,CADJPY,10,train,25,2014-06-06T00:00:00,2014-09-02T00:00:00,1888,1950,63
CADJPY__lbw_10__train__00001951,CADJPY,10,train,26,2014-09-03T00:00:00,2014-11-28T00:00:00,1951,2013,63
CADJPY__lbw_10__train__00002014,CADJPY,10,train,27,2014-12-01T00:00:00,2015-02-27T00:00:00,2014,2076,63
CADJPY__lbw_10__train__00002077,CADJPY,10,train,28,2015-03-02T00:00:00,2015-05-27T00:00:00,2077,2139,63
CADJPY__lbw_10__train__00002140,CADJPY,10,train,29,2015-05-28T00:00:00,2015-08-24T00:00:00,2140,2202,63
CADJPY__lbw_10__train__00002203,CADJPY,10,train,30,2015-08-25T00:00:00,2015-11-19T00:00:00,2203,2265,63
CADJPY__lbw_10__train__00002266,CADJPY,10,train,31,2015-11-20T00:00:00,2016-02-18T00:00:00,2266,2328,63
CADJPY__lbw_10__train__00002329,CADJPY,10,train,32,2016-02-19T00:00:00,2016-05-17T00:00:00,2329,2391,63
CADJPY__lbw_10__train__00002392,CADJPY,10,train,33,2016-05-18T00:00:00,2016-08-12T00:00:00,2392,2454,63
CADJPY__lbw_10__train__00002455,CADJPY,10,train,34,2016-08-15T00:00:00,2016-11-09T00:00:00,2455,2517,63
CADJPY__lbw_10__train__00002518,CADJPY,10,train,35,2016-11-10T00:00:00,2017-02-06T00:00:00,2518,2580,63
CADJPY__lbw_10__train__00002581,CADJPY,10,train,36,2017-02-07T00:00:00,2017-05-04T00:00:00,2581,2643,63
CADJPY__lbw_10__train__00002644,CADJPY,10,train,37,2017-05-05T00:00:00,2017-08-01T00:00:00,2644,2706,63
CADJPY__lbw_10__train__00002707,CADJPY,10,train,38,2017-08-02T00:00:00,2017-10-27T00:00:00,2707,2769,63
CADJPY__lbw_10__train__00002770,CADJPY,10,train,39,2017-10-30T00:00:00,2018-01-26T00:00:00,2770,2832,63
CADJPY__lbw_10__train__00002833,CADJPY,10,train,40,2018-01-29T00:00:00,2018-04-25T00:00:00,2833,2895,63
CADJPY__lbw_10__train__00002896,CADJPY,10,train,41,2018-04-26T00:00:00,2018-07-23T00:00:00,2896,2958,63
CADJPY__lbw_10__train__00002959,CADJPY,10,train,42,2018-07-24T00:00:00,2018-10-18T00:00:00,2959,3021,63
CADJPY__lbw_10__train__00003022,CADJPY,10,train,43,2018-10-19T00:00:00,2019-01-17T00:00:00,3022,3084,63
CADJPY__lbw_10__train__00003085,CADJPY,10,train,44,2019-01-18T00:00:00,2019-04-16T00:00:00,3085,3147,63
CADJPY__lbw_10__train__00003148,CADJPY,10,train,45,2019-04-17T00:00:00,2019-07-12T00:00:00,3148,3210,63
CADJPY__lbw_10__train__00003211,CADJPY,10,train,46,2019-07-15T00:00:00,2019-10-09T00:00:00,3211,3273,63
CADJPY__lbw_10__train__00003274,CADJPY,10,train,47,2019-10-10T00:00:00,2020-01-08T00:00:00,3274,3336,63
CADJPY__lbw_10__train__00003337,CADJPY,10,train,48,2020-01-09T00:00:00,2020-04-06T00:00:00,3337,3399,63
CADJPY__lbw_10__train__00003400,CADJPY,10,train,49,2020-04-07T00:00:00,2020-07-02T00:00:00,3400,3462,63
CADJPY__lbw_10__train__00003463,CADJPY,10,train,50,2020-07-03T00:00:00,2020-09-29T00:00:00,3463,3525,63
CADJPY__lbw_10__train__00003526,CADJPY,10,train,51,2020-09-30T00:00:00,2020-12-28T00:00:00,3526,3588,63
CADJPY__lbw_10__train__00003589,CADJPY,10,train,52,2020-12-29T00:00:00,2021-03-26T00:00:00,3589,3651,63
CADJPY__lbw_10__train__00003652,CADJPY,10,train,53,2021-03-29T00:00:00,2021-06-23T00:00:00,3652,3714,63
CADJPY__lbw_10__train__00003715,CADJPY,10,train,54,2021-06-24T00:00:00,2021-09-20T00:00:00,3715,3777,63
CADJPY__lbw_10__train__00003778,CADJPY,10,train,55,2021-09-21T00:00:00,2021-12-16T00:00:00,3778,3840,63
CADJPY__lbw_10__train__00003841,CADJPY,10,train,56,2021-12-17T00:00:00,2022-03-15T00:00:00,3841,3903,63
CADJPY__lbw_10__train__00003904,CADJPY,10,train,57,2022-03-16T00:00:00,2022-06-10T00:00:00,3904,3966,63
CADJPY__lbw_10__train__00003967,CADJPY,10,train,58,2022-06-13T00:00:00,2022-09-07T00:00:00,3967,4029,63
CADJPY__lbw_10__train__00004030,CADJPY,10,train,59,2022-09-08T00:00:00,2022-12-05T00:00:00,4030,4092,63
CADJPY__lbw_10__train__00004093,CADJPY,10,train,60,2022-12-06T00:00:00,2023-03-03T00:00:00,4093,4155,63
CADJPY__lbw_10__train__00004156,CADJPY,10,train,61,2023-03-06T00:00:00,2023-05-31T00:00:00,4156,4218,63
CADJPY__lbw_10__train__00004219,CADJPY,10,train,62,2023-06-01T00:00:00,2023-08-28T00:00:00,4219,4281,63
CADJPY__lbw_10__train__00004282,CADJPY,10,train,63,2023-08-29T00:00:00,2023-11-23T00:00:00,4282,4344,63
CADJPY__lbw_10__train__00004345,CADJPY,10,train,64,2023-11-24T00:00:00,2024-02-22T00:00:00,4345,4407,63
CADJPY__lbw_10__validation__00004464,CADJPY,10,validation,0,2024-05-13T00:00:00,2024-08-07T00:00:00,4464,4526,63
CADJPY__lbw_10__validation__00004527,CADJPY,10,validation,1,2024-08-08T00:00:00,2024-11-04T00:00:00,4527,4589,63
CADJPY__lbw_10__validation__00004590,CADJPY,10,validation,2,2024-11-05T00:00:00,2025-02-03T00:00:00,4590,4652,63
CADJPY__lbw_10__validation__00004653,CADJPY,10,validation,3,2025-02-04T00:00:00,2025-05-01T00:00:00,4653,4715,63
CADJPY__lbw_10__validation__00004716,CADJPY,10,validation,4,2025-05-02T00:00:00,2025-07-29T00:00:00,4716,4778,63
CADJPY__lbw_10__validation__00004779,CADJPY,10,validation,5,2025-07-30T00:00:00,2025-10-24T00:00:00,4779,4841,63
CADJPY__lbw_10__validation__00004842,CADJPY,10,validation,6,2025-10-27T00:00:00,2026-01-23T00:00:00,4842,4904,63
CHFJPY__lbw_10__train__00000313,CHFJPY,10,train,0,2001-06-11T00:00:00,2001-09-05T00:00:00,313,375,63
CHFJPY__lbw_10__train__00000376,CHFJPY,10,train,1,2001-09-06T00:00:00,2001-12-03T00:00:00,376,438,63
CHFJPY__lbw_10__train__00000439,CHFJPY,10,train,2,2001-12-04T00:00:00,2002-02-28T00:00:00,439,501,63
CHFJPY__lbw_10__train__00000502,CHFJPY,10,train,3,2002-03-01T00:00:00,2002-05-28T00:00:00,502,564,63
CHFJPY__lbw_10__train__00000565,CHFJPY,10,train,4,2002-05-29T00:00:00,2002-08-23T00:00:00,565,627,63
CHFJPY__lbw_10__train__00000628,CHFJPY,10,train,5,2002-08-26T00:00:00,2002-11-20T00:00:00,628,690,63
CHFJPY__lbw_10__train__00000691,CHFJPY,10,train,6,2002-11-21T00:00:00,2003-02-17T00:00:00,691,753,63
CHFJPY__lbw_10__train__00000754,CHFJPY,10,train,7,2003-02-18T00:00:00,2003-05-15T00:00:00,754,816,63
CHFJPY__lbw_10__train__00000817,CHFJPY,10,train,8,2003-05-16T00:00:00,2003-08-12T00:00:00,817,879,63
CHFJPY__lbw_10__train__00000880,CHFJPY,10,train,9,2003-08-13T00:00:00,2003-11-07T00:00:00,880,942,63
CHFJPY__lbw_10__train__00000943,CHFJPY,10,train,10,2003-11-10T00:00:00,2004-02-04T00:00:00,943,1005,63
CHFJPY__lbw_10__train__00001006,CHFJPY,10,train,11,2004-02-05T00:00:00,2004-05-03T00:00:00,1006,1068,63
CHFJPY__lbw_10__train__00001069,CHFJPY,10,train,12,2004-05-04T00:00:00,2004-07-29T00:00:00,1069,1131,63
CHFJPY__lbw_10__train__00001132,CHFJPY,10,train,13,2004-07-30T00:00:00,2004-10-26T00:00:00,1132,1194,63
CHFJPY__lbw_10__train__00001195,CHFJPY,10,train,14,2004-10-27T00:00:00,2005-01-21T00:00:00,1195,1257,63
CHFJPY__lbw_10__train__00001258,CHFJPY,10,train,15,2005-01-24T00:00:00,2005-04-20T00:00:00,1258,1320,63
CHFJPY__lbw_10__train__00001321,CHFJPY,10,train,16,2005-04-21T00:00:00,2005-07-18T00:00:00,1321,1383,63
CHFJPY__lbw_10__train__00001384,CHFJPY,10,train,17,2005-07-19T00:00:00,2005-10-13T00:00:00,1384,1446,63
CHFJPY__lbw_10__train__00001447,CHFJPY,10,train,18,2005-10-14T00:00:00,2006-01-10T00:00:00,1447,1509,63
CHFJPY__lbw_10__train__00001510,CHFJPY,10,train,19,2006-01-11T00:00:00,2006-04-07T00:00:00,1510,1572,63
CHFJPY__lbw_10__train__00001573,CHFJPY,10,train,20,2006-04-10T00:00:00,2006-07-05T00:00:00,1573,1635,63
CHFJPY__lbw_10__train__00001636,CHFJPY,10,train,21,2006-07-06T00:00:00,2006-11-30T00:00:00,1636,1698,63
CHFJPY__lbw_10__train__00001699,CHFJPY,10,train,22,2006-12-01T00:00:00,2007-02-27T00:00:00,1699,1761,63
CHFJPY__lbw_10__train__00001762,CHFJPY,10,train,23,2007-02-28T00:00:00,2007-05-25T00:00:00,1762,1824,63
CHFJPY__lbw_10__train__00001825,CHFJPY,10,train,24,2007-05-28T00:00:00,2007-08-22T00:00:00,1825,1887,63
CHFJPY__lbw_10__train__00001888,CHFJPY,10,train,25,2007-08-23T00:00:00,2007-11-19T00:00:00,1888,1950,63
CHFJPY__lbw_10__train__00001951,CHFJPY,10,train,26,2007-11-20T00:00:00,2008-02-18T00:00:00,1951,2013,63
CHFJPY__lbw_10__train__00002014,CHFJPY,10,train,27,2008-02-19T00:00:00,2008-05-15T00:00:00,2014,2076,63
CHFJPY__lbw_10__train__00002077,CHFJPY,10,train,28,2008-05-16T00:00:00,2008-08-12T00:00:00,2077,2139,63
CHFJPY__lbw_10__train__00002140,CHFJPY,10,train,29,2008-08-13T00:00:00,2008-11-07T00:00:00,2140,2202,63
CHFJPY__lbw_10__train__00002203,CHFJPY,10,train,30,2008-11-10T00:00:00,2009-03-02T00:00:00,2203,2265,63
