sequence_id,asset_id,lbw,split,sequence_index,start_timestamp,end_timestamp,start_timeline_index,end_timeline_index,row_count
BAC__lbw_252__train__00000502,BAC,252,train,3,2021-04-27T00:00:00,2021-07-23T00:00:00,502,564,63
BAC__lbw_252__train__00000565,BAC,252,train,4,2021-07-26T00:00:00,2021-10-21T00:00:00,565,627,63
BAC__lbw_252__train__00000628,BAC,252,train,5,2021-10-22T00:00:00,2022-01-21T00:00:00,628,690,63
BAC__lbw_252__train__00000691,BAC,252,train,6,2022-01-24T00:00:00,2022-04-22T00:00:00,691,753,63
BAC__lbw_252__train__00000754,BAC,252,train,7,2022-04-25T00:00:00,2022-07-25T00:00:00,754,816,63
BAC__lbw_252__train__00000817,BAC,252,train,8,2022-07-26T00:00:00,2022-10-21T00:00:00,817,879,63
BAC__lbw_252__train__00000880,BAC,252,train,9,2022-10-24T00:00:00,2023-01-24T00:00:00,880,942,63
BAC__lbw_252__train__00000943,BAC,252,train,10,2023-01-25T00:00:00,2023-04-25T00:00:00,943,1005,63
BAC__lbw_252__train__00001006,BAC,252,train,11,2023-04-26T00:00:00,2023-07-26T00:00:00,1006,1068,63
BAC__lbw_252__train__00001069,BAC,252,train,12,2023-07-27T00:00:00,2023-10-24T00:00:00,1069,1131,63
BAC__lbw_252__train__00001132,BAC,252,train,13,2023-10-25T00:00:00,2024-01-25T00:00:00,1132,1194,63
BAC__lbw_252__train__00001195,BAC,252,train,14,2024-01-26T00:00:00,2024-04-25T00:00:00,1195,1257,63
BAC__lbw_252__train__00001258,BAC,252,train,15,2024-04-26T00:00:00,2024-07-26T00:00:00,1258,1320,63
BAC__lbw_252__train__00001321,BAC,252,train,16,2024-07-29T00:00:00,2024-10-24T00:00:00,1321,1383,63
BAC__lbw_252__train__00001384,BAC,252,train,17,2024-10-25T00:00:00,2025-01-28T00:00:00,1384,1446,63
BAC__lbw_252__train__00001447,BAC,252,train,18,2025-01-29T00:00:00,2025-04-29T00:00:00,1447,1509,63
BAC__lbw_252__train__00001510,BAC,252,train,19,2025-04-30T00:00:00,2025-07-30T00:00:00,1510,1572,63
BAC__lbw_252__validation__00001573,BAC,252,validation,0,2025-07-31T00:00:00,2025-10-28T00:00:00,1573,1635,63
BAC__lbw_252__validation__00001636,BAC,252,validation,1,2025-10-29T00:00:00,2026-01-29T00:00:00,1636,1698,63
AIRF__lbw_252__train__00000313,AIRF,252,train,0,2020-07-23T00:00:00,2020-10-19T00:00:00,313,375,63
AIRF__lbw_252__train__00000376,AIRF,252,train,1,2020-10-20T00:00:00,2021-01-18T00:00:00,376,438,63
AIRF__lbw_252__train__00000439,AIRF,252,train,2,2021-01-19T00:00:00,2021-04-19T00:00:00,439,501,63
AIRF__lbw_252__train__00000502,AIRF,252,train,3,2021-04-20T00:00:00,2021-07-15T00:00:00,502,564,63
AIRF__lbw_252__train__00000565,AIRF,252,train,4,2021-07-16T00:00:00,2021-10-12T00:00:00,565,627,63
AIRF__lbw_252__train__00000628,AIRF,252,train,5,2021-10-13T00:00:00,2022-01-07T00:00:00,628,690,63
AIRF__lbw_252__train__00000691,AIRF,252,train,6,2022-01-10T00:00:00,2022-04-06T00:00:00,691,753,63
AIRF__lbw_252__train__00000754,AIRF,252,train,7,2022-04-07T00:00:00,2022-07-06T00:00:00,754,816,63
AIRF__lbw_252__train__00000817,AIRF,252,train,8,2022-07-07T00:00:00,2022-10-03T00:00:00,817,879,63
AIRF__lbw_252__train__00000880,AIRF,252,train,9,2022-10-04T00:00:00,2022-12-30T00:00:00,880,942,63
AIRF__lbw_252__train__00000943,AIRF,252,train,10,2023-01-02T00:00:00,2023-03-29T00:00:00,943,1005,63
AIRF__lbw_252__train__00001006,AIRF,252,train,11,2023-03-30T00:00:00,2023-06-29T00:00:00,1006,1068,63
AIRF__lbw_252__train__00001069,AIRF,252,train,12,2023-06-30T00:00:00,2023-09-26T00:00:00,1069,1131,63
AIRF__lbw_252__train__00001132,AIRF,252,train,13,2023-09-27T00:00:00,2023-12-22T00:00:00,1132,1194,63
AIRF__lbw_252__train__00001195,AIRF,252,train,14,2023-12-27T00:00:00,2024-03-25T00:00:00,1195,1257,63
AIRF__lbw_252__train__00001258,AIRF,252,train,15,2024-03-26T00:00:00,2024-06-25T00:00:00,1258,1320,63
AIRF__lbw_252__train__00001321,AIRF,252,train,16,2024-06-26T00:00:00,2024-09-20T00:00:00,1321,1383,63
AIRF__lbw_252__train__00001384,AIRF,252,train,17,2024-09-23T00:00:00,2024-12-18T00:00:00,1384,1446,63
AIRF__lbw_252__train__00001447,AIRF,252,train,18,2024-12-19T00:00:00,2025-03-24T00:00:00,1447,1509,63
AIRF__lbw_252__train__00001510,AIRF,252,train,19,2025-03-25T00:00:00,2025-06-24T00:00:00,1510,1572,63
AIRF__lbw_252__validation__00001598,AIRF,252,validation,0,2025-07-30T00:00:00,2025-10-24T00:00:00,1598,1660,63
AIRF__lbw_252__validation__00001661,AIRF,252,validation,1,2025-10-27T00:00:00,2026-01-28T00:00:00,1661,1723,63
ALVG__lbw_252__train__00000313,ALVG,252,train,0,2020-07-30T00:00:00,2020-10-26T00:00:00,313,375,63
ALVG__lbw_252__train__00000376,ALVG,252,train,1,2020-10-27T00:00:00,2021-01-27T00:00:00,376,438,63
ALVG__lbw_252__train__00000439,ALVG,252,train,2,2021-01-28T00:00:00,2021-04-28T00:00:00,439,501,63
ALVG__lbw_252__train__00000502,ALVG,252,train,3,2021-04-29T00:00:00,2021-07-27T00:00:00,502,564,63
ALVG__lbw_252__train__00000565,ALVG,252,train,4,2021-07-28T00:00:00,2021-10-22T00:00:00,565,627,63
ALVG__lbw_252__train__00000628,ALVG,252,train,5,2021-10-25T00:00:00,2022-01-21T00:00:00,628,690,63
ALVG__lbw_252__train__00000691,ALVG,252,train,6,2022-01-24T00:00:00,2022-04-22T00:00:00,691,753,63
ALVG__lbw_252__train__00000754,ALVG,252,train,7,2022-04-25T00:00:00,2022-07-20T00:00:00,754,816,63
ALVG__lbw_252__train__00000817,ALVG,252,train,8,2022-07-21T00:00:00,2022-10-17T00:00:00,817,879,63
ALVG__lbw_252__train__00000880,ALVG,252,train,9,2022-10-18T00:00:00,2023-01-13T00:00:00,880,942,63
ALVG__lbw_252__train__00000943,ALVG,252,train,10,2023-01-16T00:00:00,2023-04-14T00:00:00,943,1005,63
ALVG__lbw_252__train__00001006,ALVG,252,train,11,2023-04-17T00:00:00,2023-07-13T00:00:00,1006,1068,63
ALVG__lbw_252__train__00001069,ALVG,252,train,12,2023-07-14T00:00:00,2023-10-10T00:00:00,1069,1131,63
ALVG__lbw_252__train__00001132,ALVG,252,train,13,2023-10-11T00:00:00,2024-01-10T00:00:00,1132,1194,63
ALVG__lbw_252__train__00001195,ALVG,252,train,14,2024-01-11T00:00:00,2024-04-10T00:00:00,1195,1257,63
ALVG__lbw_252__train__00001258,ALVG,252,train,15,2024-04-11T00:00:00,2024-07-09T00:00:00,1258,1320,63
ALVG__lbw_252__train__00001321,ALVG,252,train,16,2024-07-10T00:00:00,2024-10-04T00:00:00,1321,1383,63
ALVG__lbw_252__train__00001384,ALVG,252,train,17,2024-10-07T00:00:00,2025-01-08T00:00:00,1384,1446,63
ALVG__lbw_252__train__00001447,ALVG,252,train,18,2025-01-09T00:00:00,2025-04-07T00:00:00,1447,1509,63
ALVG__lbw_252__train__00001510,ALVG,252,train,19,2025-04-08T00:00:00,2025-07-08T00:00:00,1510,1572,63
ALVG__lbw_252__validation__00001589,ALVG,252,validation,0,2025-07-31T00:00:00,2025-10-27T00:00:00,1589,1651,63
ALVG__lbw_252__validation__00001652,ALVG,252,validation,1,2025-10-28T00:00:00,2026-01-29T00:00:00,1652,1714,63
BAYGn__lbw_252__train__00000313,BAYGn,252,train,0,2020-07-29T00:00:00,2020-10-23T00:00:00,313,375,63
BAYGn__lbw_252__train__00000376,BAYGn,252,train,1,2020-10-26T00:00:00,2021-01-26T00:00:00,376,438,63
BAYGn__lbw_252__train__00000439,BAYGn,252,train,2,2021-01-27T00:00:00,2021-04-27T00:00:00,439,501,63
BAYGn__lbw_252__train__00000502,BAYGn,252,train,3,2021-04-28T00:00:00,2021-07-26T00:00:00,502,564,63
BAYGn__lbw_252__train__00000565,BAYGn,252,train,4,2021-07-27T00:00:00,2021-10-21T00:00:00,565,627,63
BAYGn__lbw_252__train__00000628,BAYGn,252,train,5,2021-10-22T00:00:00,2022-01-20T00:00:00,628,690,63
BAYGn__lbw_252__train__00000691,BAYGn,252,train,6,2022-01-21T00:00:00,2022-04-21T00:00:00,691,753,63
BAYGn__lbw_252__train__00000754,BAYGn,252,train,7,2022-04-22T00:00:00,2022-07-19T00:00:00,754,816,63
BAYGn__lbw_252__train__00000817,BAYGn,252,train,8,2022-07-20T00:00:00,2022-10-14T00:00:00,817,879,63
BAYGn__lbw_252__train__00000880,BAYGn,252,train,9,2022-10-17T00:00:00,2023-01-12T00:00:00,880,942,63
BAYGn__lbw_252__train__00000943,BAYGn,252,train,10,2023-01-13T00:00:00,2023-04-13T00:00:00,943,1005,63
BAYGn__lbw_252__train__00001006,BAYGn,252,train,11,2023-04-14T00:00:00,2023-07-12T00:00:00,1006,1068,63
BAYGn__lbw_252__train__00001069,BAYGn,252,train,12,2023-07-13T00:00:00,2023-10-09T00:00:00,1069,1131,63
BAYGn__lbw_252__train__00001132,BAYGn,252,train,13,2023-10-10T00:00:00,2024-01-09T00:00:00,1132,1194,63
BAYGn__lbw_252__train__00001195,BAYGn,252,train,14,2024-01-10T00:00:00,2024-04-09T00:00:00,1195,1257,63
BAYGn__lbw_252__train__00001258,BAYGn,252,train,15,2024-04-10T00:00:00,2024-07-08T00:00:00,1258,1320,63
BAYGn__lbw_252__train__00001321,BAYGn,252,train,16,2024-07-09T00:00:00,2024-10-03T00:00:00,1321,1383,63
BAYGn__lbw_252__train__00001384,BAYGn,252,train,17,2024-10-04T00:00:00,2025-01-07T00:00:00,1384,1446,63
BAYGn__lbw_252__train__00001447,BAYGn,252,train,18,2025-01-08T00:00:00,2025-04-04T00:00:00,1447,1509,63
BAYGn__lbw_252__train__00001510,BAYGn,252,train,19,2025-04-07T00:00:00,2025-07-07T00:00:00,1510,1572,63
BAYGn__lbw_252__validation__00001590,BAYGn,252,validation,0,2025-07-31T00:00:00,2025-10-27T00:00:00,1590,1652,63
BAYGn__lbw_252__validation__00001653,BAYGn,252,validation,1,2025-10-28T00:00:00,2026-01-29T00:00:00,1653,1715,63
AUDCAD__lbw_252__train__00000313,AUDCAD,252,train,0,2001-06-14T00:00:00,2001-09-10T00:00:00,313,375,63
AUDCAD__lbw_252__train__00000376,AUDCAD,252,train,1,2001-09-11T00:00:00,2001-12-06T00:00:00,376,438,63
AUDCAD__lbw_252__train__00000439,AUDCAD,252,train,2,2001-12-07T00:00:00,2002-03-05T00:00:00,439,501,63
AUDCAD__lbw_252__train__00000502,AUDCAD,252,train,3,2002-03-06T00:00:00,2002-05-31T00:00:00,502,564,63
AUDCAD__lbw_252__train__00000565,AUDCAD,252,train,4,2002-06-03T00:00:00,2002-08-28T00:00:00,565,627,63
AUDCAD__lbw_252__train__00000628,AUDCAD,252,train,5,2002-08-29T00:00:00,2002-11-25T00:00:00,628,690,63
AUDCAD__lbw_252__train__00000691,AUDCAD,252,train,6,2002-11-26T00:00:00,2003-02-20T00:00:00,691,753,63
AUDCAD__lbw_252__train__00000754,AUDCAD,252,train,7,2003-02-21T00:00:00,2003-05-20T00:00:00,754,816,63
AUDCAD__lbw_252__train__00000817,AUDCAD,252,train,8,2003-05-21T00:00:00,2003-08-15T00:00:00,817,879,63
AUDCAD__lbw_252__train__00000880,AUDCAD,252,train,9,2003-08-18T00:00:00,2003-11-12T00:00:00,880,942,63
AUDCAD__lbw_252__train__00000943,AUDCAD,252,train,10,2003-11-13T00:00:00,2004-02-09T00:00:00,943,1005,63
AUDCAD__lbw_252__train__00001006,AUDCAD,252,train,11,2004-02-10T00:00:00,2004-05-06T00:00:00,1006,1068,63
AUDCAD__lbw_252__train__00001069,AUDCAD,252,train,12,2004-05-07T00:00:00,2004-08-03T00:00:00,1069,1131,63
AUDCAD__lbw_252__train__00001132,AUDCAD,252,train,13,2004-08-04T00:00:00,2004-10-29T00:00:00,1132,1194,63
AUDCAD__lbw_252__train__00001195,AUDCAD,252,train,14,2004-11-01T00:00:00,2005-01-26T00:00:00,1195,1257,63
AUDCAD__lbw_252__train__00001258,AUDCAD,252,train,15,2005-01-27T00:00:00,2005-04-25T00:00:00,1258,1320,63
AUDCAD__lbw_252__train__00001321,AUDCAD,252,train,16,2005-04-26T00:00:00,2005-07-21T00:00:00,1321,1383,63
AUDCAD__lbw_252__train__00001384,AUDCAD,252,train,17,2005-07-22T00:00:00,2005-10-18T00:00:00,1384,1446,63
AUDCAD__lbw_252__train__00001447,AUDCAD,252,train,18,2005-10-19T00:00:00,2006-01-13T00:00:00,1447,1509,63
AUDCAD__lbw_252__train__00001510,AUDCAD,252,train,19,2006-01-16T00:00:00,2006-04-12T00:00:00,1510,1572,63
AUDCAD__lbw_252__train__00001573,AUDCAD,252,train,20,2006-04-13T00:00:00,2006-07-10T00:00:00,1573,1635,63
AUDCAD__lbw_252__train__00001636,AUDCAD,252,train,21,2006-07-11T00:00:00,2006-10-05T00:00:00,1636,1698,63
AUDCAD__lbw_252__train__00001699,AUDCAD,252,train,22,2006-10-06T00:00:00,2006-12-20T00:00:00,1699,1761,63
AUDCAD__lbw_252__train__00001762,AUDCAD,252,train,23,2006-12-21T00:00:00,2007-05-01T00:00:00,1762,1824,63
AUDCAD__lbw_252__train__00001825,AUDCAD,252,train,24,2007-05-02T00:00:00,2007-07-27T00:00:00,1825,1887,63
AUDCAD__lbw_252__train__00001888,AUDCAD,252,train,25,2007-07-30T00:00:00,2007-10-24T00:00:00,1888,1950,63
AUDCAD__lbw_252__train__00001951,AUDCAD,252,train,26,2007-10-25T00:00:00,2008-01-23T00:00:00,1951,2013,63
AUDCAD__lbw_252__train__00002014,AUDCAD,252,train,27,2008-01-24T00:00:00,2008-04-21T00:00:00,2014,2076,63
AUDCAD__lbw_252__train__00002077,AUDCAD,252,train,28,2008-04-22T00:00:00,2008-07-17T00:00:00,2077,2139,63
AUDCAD__lbw_252__train__00002140,AUDCAD,252,train,29,2008-07-18T00:00:00,2008-10-14T00:00:00,2140,2202,63
AUDCAD__lbw_252__train__00002203,AUDCAD,252,train,30,2008-10-15T00:00:00,2009-01-13T00:00:00,2203,2265,63
AUDCAD__lbw_252__train__00002266,AUDCAD,252,train,31,2009-01-14T00:00:00,2009-04-10T00:00:00,2266,2328,63
AUDCAD__lbw_252__train__00002329,AUDCAD,252,train,32,2009-04-13T00:00:00,2009-07-08T00:00:00,2329,2391,63
AUDCAD__lbw_252__train__00002392,AUDCAD,252,train,33,2009-07-09T00:00:00,2009-10-05T00:00:00,2392,2454,63
AUDCAD__lbw_252__train__00002455,AUDCAD,252,train,34,2009-10-06T00:00:00,2009-12-31T00:00:00,2455,2517,63
AUDCAD__lbw_252__train__00002518,AUDCAD,252,train,35,2010-01-04T00:00:00,2010-03-31T00:00:00,2518,2580,63
AUDCAD__lbw_252__train__00002581,AUDCAD,252,train,36,2010-04-01T00:00:00,2010-06-28T00:00:00,2581,2643,63
AUDCAD__lbw_252__train__00002644,AUDCAD,252,train,37,2010-06-29T00:00:00,2010-09-23T00:00:00,2644,2706,63
AUDCAD__lbw_252__train__00002707,AUDCAD,252,train,38,2010-09-24T00:00:00,2010-12-21T00:00:00,2707,2769,63
AUDCAD__lbw_252__train__00002770,AUDCAD,252,train,39,2010-12-22T00:00:00,2011-03-18T00:00:00,2770,2832,63
AUDCAD__lbw_252__train__00002833,AUDCAD,252,train,40,2011-03-21T00:00:00,2011-06-15T00:00:00,2833,2895,63
AUDCAD__lbw_252__train__00002896,AUDCAD,252,train,41,2011-06-16T00:00:00,2011-09-12T00:00:00,2896,2958,63
AUDCAD__lbw_252__train__00002959,AUDCAD,252,train,42,2011-09-13T00:00:00,2011-12-08T00:00:00,2959,3021,63
AUDCAD__lbw_252__train__00003022,AUDCAD,252,train,43,2011-12-09T00:00:00,2012-03-06T00:00:00,3022,3084,63
AUDCAD__lbw_252__train__00003085,AUDCAD,252,train,44,2012-03-07T00:00:00,2012-06-01T00:00:00,3085,3147,63
AUDCAD__lbw_252__train__00003148,AUDCAD,252,train,45,2012-06-04T00:00:00,2012-08-29T00:00:00,3148,3210,63
AUDCAD__lbw_252__train__00003211,AUDCAD,252,train,46,2012-08-30T00:00:00,2012-11-26T00:00:00,3211,3273,63
AUDCAD__lbw_252__train__00003274,AUDCAD,252,train,47,2012-11-27T00:00:00,2013-02-22T00:00:00,3274,3336,63
AUDCAD__lbw_252__train__00003337,AUDCAD,252,train,48,2013-02-25T00:00:00,2013-05-22T00:00:00,3337,3399,63
AUDCAD__lbw_252__train__00003400,AUDCAD,252,train,49,2013-05-23T00:00:00,2013-08-19T00:00:00,3400,3462,63
AUDCAD__lbw_252__train__00003463,AUDCAD,252,train,50,2013-08-20T00:00:00,2013-11-14T00:00:00,3463,3525,63
AUDCAD__lbw_252__train__00003526,AUDCAD,252,train,51,2013-11-15T00:00:00,2014-02-12T00:00:00,3526,3588,63
AUDCAD__lbw_252__train__00003589,AUDCAD,252,train,52,2014-02-13T00:00:00,2014-05-12T00:00:00,3589,3651,63
AUDCAD__lbw_252__train__00003652,AUDCAD,252,train,53,2014-05-13T00:00:00,2014-08-07T00:00:00,3652,3714,63
AUDCAD__lbw_252__train__00003715,AUDCAD,252,train,54,2014-08-08T00:00:00,2014-11-04T00:00:00,3715,3777,63
AUDCAD__lbw_252__train__00003778,AUDCAD,252,train,55,2014-11-05T00:00:00,2015-02-03T00:00:00,3778,3840,63
AUDCAD__lbw_252__train__00003841,AUDCAD,252,train,56,2015-02-04T00:00:00,2015-05-01T00:00:00,3841,3903,63
AUDCAD__lbw_252__train__00003904,AUDCAD,252,train,57,2015-05-04T00:00:00,2015-07-29T00:00:00,3904,3966,63
AUDCAD__lbw_252__train__00003967,AUDCAD,252,train,58,2015-07-30T00:00:00,2015-10-26T00:00:00,3967,4029,63
AUDCAD__lbw_252__train__00004030,AUDCAD,252,train,59,2015-10-27T00:00:00,2016-01-25T00:00:00,4030,4092,63
AUDCAD__lbw_252__train__00004093,AUDCAD,252,train,60,2016-01-26T00:00:00,2016-04-21T00:00:00,4093,4155,63
AUDCAD__lbw_252__train__00004156,AUDCAD,252,train,61,2016-04-22T00:00:00,2016-07-19T00:00:00,4156,4218,63
AUDCAD__lbw_252__train__00004219,AUDCAD,252,train,62,2016-07-20T00:00:00,2016-10-14T00:00:00,4219,4281,63
AUDCAD__lbw_252__train__00004282,AUDCAD,252,train,63,2016-10-17T00:00:00,2017-01-11T00:00:00,4282,4344,63
AUDCAD__lbw_252__train__00004345,AUDCAD,252,train,64,2017-01-12T00:00:00,2017-04-10T00:00:00,4345,4407,63
AUDCAD__lbw_252__train__00004408,AUDCAD,252,train,65,2017-04-11T00:00:00,2017-07-06T00:00:00,4408,4470,63
AUDCAD__lbw_252__train__00004471,AUDCAD,252,train,66,2017-07-07T00:00:00,2017-10-03T00:00:00,4471,4533,63
AUDCAD__lbw_252__train__00004534,AUDCAD,252,train,67,2017-10-04T00:00:00,2018-01-02T00:00:00,4534,4596,63
AUDCAD__lbw_252__train__00004597,AUDCAD,252,train,68,2018-01-03T00:00:00,2018-03-30T00:00:00,4597,4659,63
AUDCAD__lbw_252__train__00004660,AUDCAD,252,train,69,2018-04-02T00:00:00,2018-06-27T00:00:00,4660,4722,63
AUDCAD__lbw_252__train__00004723,AUDCAD,252,train,70,2018-06-28T00:00:00,2018-09-24T00:00:00,4723,4785,63
AUDCAD__lbw_252__train__00004786,AUDCAD,252,train,71,2018-09-25T00:00:00,2018-12-20T00:00:00,4786,4848,63
AUDCAD__lbw_252__train__00004849,AUDCAD,252,train,72,2018-12-21T00:00:00,2019-03-21T00:00:00,4849,4911,63
AUDCAD__lbw_252__train__00004912,AUDCAD,252,train,73,2019-03-22T00:00:00,2019-06-18T00:00:00,4912,4974,63
AUDCAD__lbw_252__train__00004975,AUDCAD,252,train,74,2019-06-19T00:00:00,2019-09-13T00:00:00,4975,5037,63
AUDCAD__lbw_252__train__00005038,AUDCAD,252,train,75,2019-09-16T00:00:00,2019-12-11T00:00:00,5038,5100,63
AUDCAD__lbw_252__train__00005101,AUDCAD,252,train,76,2019-12-12T00:00:00,2020-03-11T00:00:00,5101,5163,63
AUDCAD__lbw_252__train__00005164,AUDCAD,252,train,77,2020-03-12T00:00:00,2020-06-08T00:00:00,5164,5226,63
AUDCAD__lbw_252__train__00005227,AUDCAD,252,train,78,2020-06-09T00:00:00,2020-09-03T00:00:00,5227,5289,63
AUDCAD__lbw_252__train__00005290,AUDCAD,252,train,79,2020-09-04T00:00:00,2020-12-01T00:00:00,5290,5352,63
AUDCAD__lbw_252__train__00005353,AUDCAD,252,train,80,2020-12-02T00:00:00,2021-03-02T00:00:00,5353,5415,63
AUDCAD__lbw_252__train__00005416,AUDCAD,252,train,81,2021-03-03T00:00:00,2021-05-28T00:00:00,5416,5478,63
AUDCAD__lbw_252__train__00005479,AUDCAD,252,train,82,2021-05-31T00:00:00,2021-08-25T00:00:00,5479,5541,63
AUDCAD__lbw_252__train__00005542,AUDCAD,252,train,83,2021-08-26T00:00:00,2021-11-22T00:00:00,5542,5604,63
AUDCAD__lbw_252__train__00005605,AUDCAD,252,train,84,2021-11-23T00:00:00,2022-02-17T00:00:00,5605,5667,63
AUDCAD__lbw_252__train__00005668,AUDCAD,252,train,85,2022-02-18T00:00:00,2022-05-17T00:00:00,5668,5730,63
AUDCAD__lbw_252__train__00005731,AUDCAD,252,train,86,2022-05-18T00:00:00,2022-08-12T00:00:00,5731,5793,63
AUDCAD__lbw_252__train__00005794,AUDCAD,252,train,87,2022-08-15T00:00:00,2022-11-09T00:00:00,5794,5856,63
AUDCAD__lbw_252__train__00005857,AUDCAD,252,train,88,2022-11-10T00:00:00,2023-02-07T00:00:00,5857,5919,63
AUDCAD__lbw_252__train__00005920,AUDCAD,252,train,89,2023-02-08T00:00:00,2023-05-05T00:00:00,5920,5982,63
AUDCAD__lbw_252__train__00005983,AUDCAD,252,train,90,2023-05-08T00:00:00,2023-08-02T00:00:00,5983,6045,63
AUDCAD__lbw_252__validation__00006068,AUDCAD,252,validation,0,2023-09-04T00:00:00,2023-11-29T00:00:00,6068,6130,63
AUDCAD__lbw_252__validation__00006131,AUDCAD,252,validation,1,2023-11-30T00:00:00,2024-02-28T00:00:00,6131,6193,63
AUDCAD__lbw_252__validation__00006194,AUDCAD,252,validation,2,2024-02-29T00:00:00,2024-05-27T00:00:00,6194,6256,63
AUDCAD__lbw_252__validation__00006257,AUDCAD,252,validation,3,2024-05-28T00:00:00,2024-08-22T00:00:00,6257,6319,63
AUDCAD__lbw_252__validation__00006320,AUDCAD,252,validation,4,2024-08-23T00:00:00,2024-11-19T00:00:00,6320,6382,63
AUDCAD__lbw_252__validation__00006383,AUDCAD,252,validation,5,2024-11-20T00:00:00,2025-02-18T00:00:00,6383,6445,63
AUDCAD__lbw_252__validation__00006446,AUDCAD,252,validation,6,2025-02-19T00:00:00,2025-05-16T00:00:00,6446,6508,63
AUDCAD__lbw_252__validation__00006509,AUDCAD,252,validation,7,2025-05-19T00:00:00,2025-08-13T00:00:00,6509,6571,63
AUDCAD__lbw_252__validation__00006572,AUDCAD,252,validation,8,2025-08-14T00:00:00,2025-11-10T00:00:00,6572,6634,63
AUDCAD__lbw_252__validation__00006635,AUDCAD,252,validation,9,2025-11-11T00:00:00,2026-02-09T00:00:00,6635,6697,63
AUDCHF__lbw_252__train__00000313,AUDCHF,252,train,0,2001-06-12T00:00:00,2001-09-06T00:00:00,313,375,63
AUDCHF__lbw_252__train__00000376,AUDCHF,252,train,1,2001-09-07T00:00:00,2001-12-04T00:00:00,376,438,63
AUDCHF__lbw_252__train__00000439,AUDCHF,252,train,2,2001-12-05T00:00:00,2002-03-01T00:00:00,439,501,63
AUDCHF__lbw_252__train__00000502,AUDCHF,252,train,3,2002-03-04T00:00:00,2002-05-29T00:00:00,502,564,63
AUDCHF__lbw_252__train__00000565,AUDCHF,252,train,4,2002-05-30T00:00:00,2002-08-26T00:00:00,565,627,63
AUDCHF__lbw_252__train__00000628,AUDCHF,252,train,5,2002-08-27T00:00:00,2002-11-21T00:00:00,628,690,63
AUDCHF__lbw_252__train__00000691,AUDCHF,252,train,6,2002-11-22T00:00:00,2003-02-18T00:00:00,691,753,63
AUDCHF__lbw_252__train__00000754,AUDCHF,252,train,7,2003-02-19T00:00:00,2003-05-16T00:00:00,754,816,63
AUDCHF__lbw_252__train__00000817,AUDCHF,252,train,8,2003-05-19T00:00:00,2003-08-13T00:00:00,817,879,63
AUDCHF__lbw_252__train__00000880,AUDCHF,252,train,9,2003-08-14T00:00:00,2003-11-10T00:00:00,880,942,63
AUDCHF__lbw_252__train__00000943,AUDCHF,252,train,10,2003-11-11T00:00:00,2004-02-05T00:00:00,943,1005,63
AUDCHF__lbw_252__train__00001006,AUDCHF,252,train,11,2004-02-06T00:00:00,2004-05-04T00:00:00,1006,1068,63
AUDCHF__lbw_252__train__00001069,AUDCHF,252,train,12,2004-05-05T00:00:00,2004-07-30T00:00:00,1069,1131,63
AUDCHF__lbw_252__train__00001132,AUDCHF,252,train,13,2004-08-02T00:00:00,2004-10-27T00:00:00,1132,1194,63
AUDCHF__lbw_252__train__00001195,AUDCHF,252,train,14,2004-10-28T00:00:00,2005-01-24T00:00:00,1195,1257,63
AUDCHF__lbw_252__train__00001258,AUDCHF,252,train,15,2005-01-25T00:00:00,2005-04-21T00:00:00,1258,1320,63
AUDCHF__lbw_252__train__00001321,AUDCHF,252,train,16,2005-04-22T00:00:00,2005-07-19T00:00:00,1321,1383,63
AUDCHF__lbw_252__train__00001384,AUDCHF,252,train,17,2005-07-20T00:00:00,2005-10-14T00:00:00,1384,1446,63
AUDCHF__lbw_252__train__00001447,AUDCHF,252,train,18,2005-10-17T00:00:00,2006-01-11T00:00:00,1447,1509,63
AUDCHF__lbw_252__train__00001510,AUDCHF,252,train,19,2006-01-12T00:00:00,2006-04-10T00:00:00,1510,1572,63
AUDCHF__lbw_252__train__00001573,AUDCHF,252,train,20,2006-04-11T00:00:00,2006-07-06T00:00:00,1573,1635,63
AUDCHF__lbw_252__train__00001636,AUDCHF,252,train,21,2006-07-07T00:00:00,2006-10-03T00:00:00,1636,1698,63
AUDCHF__lbw_252__train__00001699,AUDCHF,252,train,22,2006-10-04T00:00:00,2006-12-18T00:00:00,1699,1761,63
AUDCHF__lbw_252__train__00001762,AUDCHF,252,train,23,2006-12-19T00:00:00,2007-07-13T00:00:00,1762,1824,63
AUDCHF__lbw_252__train__00001825,AUDCHF,252,train,24,2007-07-16T00:00:00,2007-10-10T00:00:00,1825,1887,63
AUDCHF__lbw_252__train__00001888,AUDCHF,252,train,25,2007-10-11T00:00:00,2008-01-09T00:00:00,1888,1950,63
AUDCHF__lbw_252__train__00001951,AUDCHF,252,train,26,2008-01-10T00:00:00,2008-04-07T00:00:00,1951,2013,63
AUDCHF__lbw_252__train__00002014,AUDCHF,252,train,27,2008-04-08T00:00:00,2008-07-03T00:00:00,2014,2076,63
AUDCHF__lbw_252__train__00002077,AUDCHF,252,train,28,2008-07-04T00:00:00,2008-09-30T00:00:00,2077,2139,63
AUDCHF__lbw_252__train__00002140,AUDCHF,252,train,29,2008-10-01T00:00:00,2008-12-29T00:00:00,2140,2202,63
AUDCHF__lbw_252__train__00002203,AUDCHF,252,train,30,2008-12-30T00:00:00,2009-04-20T00:00:00,2203,2265,63
